,ID,BB,LS,DS,WH,FB,KB,VM
639,821.0,1.5122116047967211,0.9782265967945011,74.75092323555748,3.2438975251568376e-09,22.756535227046147,0.002103332561193984,6.234644144567054e-66
640,822.0,0.4323795986258345,0.016824528322555144,85.2727502447337,2.1967683272224385e-08,14.277923671438389,0.00012193491183412894,1.1503092695010964e-67
641,823.0,0.4336136305708095,0.01744437309987868,85.68654213369437,1.68975180274421e-08,13.862310034601983,8.98111353896942e-05,8.372194933046842e-68
642,824.0,2.677125977517784,5.837398632609579,86.24006568977316,5.9029375322104556e-08,5.156788361190732,0.08862127987940092,2.0712951920292222e-64
643,825.0,2.0406167505729584,2.910932284532796,94.35691771018108,7.006653330109397e-08,0.6832216268480134,0.008311557798668767,2.428406188377271e-65
644,826.0,2.1188050894580197,2.386607094206331,94.93340750659387,2.0587350708925085e-07,0.541910447685064,0.01926965618326861,4.055507614687198e-65
645,827.0,1.2478484377003884,0.2591328487333607,97.01458407123273,3.2185843854437484e-07,1.4702959692856254,0.008138351189444287,1.3665436645146854e-65
646,831.0,18.9290191371699,6.659621842160821,74.04041277816553,1.3567303960800436e-05,0.0004461033443583795,0.37048657185546247,2.0844626229454685e-64
647,832.0,99.999999999973,3.8664288992173487e-16,2.6875880585413554e-11,1.1549851863618816e-13,6.229117441387786e-38,1.621921722794053e-17,3.154005747082261e-90
648,833.0,17.867287225014906,75.66598845936953,6.0392217456583,7.038610889521195e-07,2.7568865459215516e-07,0.42750159040754865,5.426891880711409e-67
649,834.0,0.5599735023662193,0.06578989614716577,98.11622237007455,7.686648705536917e-08,1.2568376212140826,0.001176533331500411,3.0825506989895186e-70
650,835.0,1.121721539918922,15.045154123262181,80.49449246502162,3.1101845686800824e-09,3.3256304006453083,0.013001468041757839,1.8256060099524256e-68
651,836.0,1.3218478056720098,78.52263373689368,20.0645566076502,2.3769655942309526e-09,0.036210414524676694,0.05475143288244469,2.0180414936275315e-67
652,839.0,0.8008350052336365,0.0072573870998454745,99.17585310245494,3.062547835063868e-08,0.016042940700201784,1.1533885947940296e-05,6.871198112992241e-73
653,840.0,0.1720446429263693,0.03713754992020133,85.65368378000696,2.5790089229645052e-09,14.136975147486936,0.0001588770805341522,1.7580070692033532e-75
654,842.0,0.23702655188383306,0.2211650619480895,93.63808903987186,6.5084884695744405e-09,5.902685748353682,0.0010335914340460655,1.786616635367464e-74
655,843.0,0.4751883390476632,4.05777647846651,92.44356328684202,3.0713410586757827e-09,3.0182520024260153,0.005219890146493147,2.4875650900674854e-73
656,844.0,0.4708465542542989,0.30370144607719274,98.91685973298519,3.4776795433746877e-08,0.30688022568707096,0.0017120062194339873,3.552555991959548e-74
657,845.0,0.5188422767676731,0.09470426707835962,99.30530950360348,2.9075784725813075e-08,0.08086893590111278,0.0002749875736672554,6.839878051228635e-75
658,846.0,1.989206005165919,6.503837091187339,91.49561747119856,3.3655132167893115e-08,0.0033006200015904645,0.008038778791500558,7.6009978992534e-77
